t,mmsi,mmsi2_0,lat_0,lon_0,cog_0,sog_0,abs_bearing_0,rel_bearing_0,tcpa_0,dcpa_0,c_lat_0,c_lon_0,ships_distance_0,rel_speed_0,mmsi2_1,lat_1,lon_1,cog_1,sog_1,abs_bearing_1,rel_bearing_1,tcpa_1,dcpa_1,c_lat_1,c_lon_1,ships_distance_1,rel_speed_1,mmsi2_2,lat_2,lon_2,cog_2,sog_2,abs_bearing_2,rel_bearing_2,tcpa_2,dcpa_2,c_lat_2,c_lon_2,ships_distance_2,rel_speed_2
2022-07-05 21:17:06,304829000,211118300,54.369726,10.176064,32.5907942804335,13.252407831935992,197.7791286692344,165.1883343888009,0,0.0,54.369726,10.176064,1.4647991360691144,21.396837445388513,246084000.0,54.369726,10.176064,32.5907942804335,13.252407831935992,16.320533298924033,343.72973901849053,144.0,0.5088806695464363,54.376854794436795,10.183887947732003,2.584117710583153,17.50426367508986,,,,,,,,,,,,,
2022-07-05 21:17:12,304829000,211118300,54.369931,10.176376,32.89134575056795,13.340354913625683,197.95630751469878,165.06496176413083,0,0.0,54.369931,10.176376,1.4956997840172785,21.745310597634933,246084000.0,54.369931,10.176376,32.89134575056795,13.340354913625683,16.26320248087302,343.37185673030507,150.0,0.5345356371490281,54.377393893067975,10.184661693918025,2.558315874730021,17.304738027200674,,,,,,,,,,,,,
2022-07-05 21:17:18,304829000,211118300,54.37014,10.176689,33.31397578561581,13.448220174938465,198.10570277802515,164.79172699240934,0,0.0,54.37014,10.176689,1.5285210583153348,22.692955793180978,246084000.0,54.37014,10.176689,33.31397578561581,13.448220174938465,16.209650828425424,342.8956750428096,156.0,0.561318574514039,54.377939106303664,10.18548879953099,2.532642548596112,17.13110810616482,,,,,,,,,,,,,
2022-07-05 21:17:24,304829000,211118300,54.370352,10.177004,33.52156252073604,13.56683974839008,198.2444228257411,164.72286030500507,0,0.0,54.370352,10.177004,1.559920626349892,21.7240597823519,246084000.0,54.370352,10.177004,33.52156252073604,13.56683974839008,16.160015647929242,342.6384531271932,168.0,0.6115761339092872,54.37882904020307,10.186644531191085,2.5074730021598275,16.72177237498358,,,,,,,,,,,,,
2022-07-05 21:17:30,304829000,211118300,54.370564,10.177322,33.271961977288186,13.656410673562728,198.38479970073328,165.1128377234451,0,0.0,54.370564,10.177322,1.5900647948164146,21.01029423671272,246084000.0,54.370564,10.177322,33.271961977288186,13.656410673562728,16.11093341283504,342.83897143554685,168.0,0.6156079913606911,54.37912155061457,10.186962329475373,2.482450323974082,16.60153235403915,,,,,,,,,,,,,
2022-07-05 21:17:36,304829000,211118300,54.370778,10.177641,33.436393331118495,13.725494768220296,198.51424109153672,165.07784776041822,0,0.0,54.370778,10.177641,1.6200372570194386,20.818127228484347,246084000.0,54.370778,10.177641,33.436393331118495,13.725494768220296,16.067511574276182,342.6311182431577,174.0,0.6416420086393088,54.37968055720154,10.187732952372249,2.457324514038877,16.551379363288916,,,,,,,,,,,,,
2022-07-05 21:17:42,304829000,211118300,54.370994,10.177957,33.93217970371069,13.675772015170317,198.6242341780642,164.6920544743535,0,0.0,54.370994,10.177957,1.650508639308855,20.937369789512996,246084000.0,54.370994,10.177957,33.93217970371069,13.675772015170317,16.049239904113563,342.1170602004029,150.0,0.5479962203023757,54.37855339433074,10.186688437529133,2.430766738660907,17.051572643169216,,,,,,,,,,,,,
2022-07-05 21:17:48,304829000,211118300,54.37121,10.178276,33.68186302650821,13.764913812734168,198.72122591786925,165.03936289136104,0,0.0,54.37121,10.178276,1.681657667386609,21.2512094745577,246084000.0,54.37121,10.178276,33.68186302650821,13.764913812734168,16.031354413781116,342.3494913872729,150.0,0.5515631749460044,54.37884095984949,10.187007252691433,2.404093412526998,17.11288374601125,,,,,,,,,,,,,
2022-07-05 21:17:54,304829000,211118300,54.371427,10.178598,33.556580968312176,13.87399686750894,198.81580689857975,165.25922593026758,0,0.0,54.371427,10.178598,1.7128228941684667,21.2727026792491,246084000.0,54.371427,10.178598,33.556580968312176,13.87399686750894,15.98690622411334,342.43032525580116,180.0,0.6717510799136069,54.38073433631464,10.189197230336019,2.379297516198704,16.32299075750996,,,,,,,,,,,,,
2022-07-05 21:18:00,304829000,211118300,54.371645,10.178922,33.51449056999172,13.953314022098237,198.9081040209276,165.39361345093587,0,0.0,54.371645,10.178922,1.7440037796976242,21.294378323610786,246084000.0,54.371645,10.178922,33.51449056999172,13.953314022098237,15.928410896353512,342.4139203263618,180.0,0.6755901727861771,54.381010104622675,10.189570081359758,2.354474082073434,16.56350284467696,,,,,,,,,,,,,
2022-07-05 21:18:06,304829000,211118300,54.371863,10.17925,33.19160598116082,14.072803798225966,198.99949806081244,165.80789207965162,0,0.0,54.371863,10.17925,1.7750869330453563,21.259615435784596,246084000.0,54.371863,10.17925,33.19160598116082,14.072803798225966,15.858672836357869,342.66706685519705,168.0,0.6343768898488121,54.380689582434194,10.18916337419412,2.329287796976242,16.969251038757132,,,,,,,,,,,,,
2022-07-05 21:18:12,304829000,211118300,54.37208,10.179583,32.6758541376297,14.203500749660703,199.08382139414672,166.40796725651703,0,0.0,54.37208,10.179583,1.806639848812095,21.50571239808661,246084000.0,54.37208,10.179583,32.6758541376297,14.203500749660703,15.77271401650819,343.0968598788785,162.0,0.6165431965442765,54.380708778063074,10.18908493103427,2.3038752699784015,17.382715585676944,,,,,,,,,,,,,
